,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,multi,Nation
943,8,24,2,0,20198043,아픈 만큼 사랑한다,2019-04-03,1500000,0.9,-1476500,-49.6,87450300,311,-285,-47.8,11574,6,12,2019-04-24,N,K
944,6,25,3,0,20199009,나의 작은 시인에게,2019-04-04,1862400,6.4,271450,17.1,93887560,287,67,30.5,11895,19,25,2019-04-24,Y,F
945,9,26,-3,0,20185784,나의 특별한 형제,2019-05-01,1680000,1.0,-17100000,-91.1,234783000,240,-2732,-91.9,34673,2,2,2019-04-24,N,K
946,7,27,-1,0,20175228,스탈린이 죽었다!,2019-04-18,1471350,5.1,-1528630,-51.0,26553840,225,-149,-39.8,3252,20,25,2019-04-24,Y,F
947,8,28,-7,0,20183773,장난스런 키스,2019-03-27,1299780,4.5,-12501660,-90.6,3451899628,200,-1503,-88.3,422542,13,18,2019-04-24,Y,F
948,10,29,12,0,20182530,극한직업,2019-01-23,733000,0.4,705000,2517.9,139631987866,139,135,3375.0,16261967,2,2,2019-04-24,N,K
949,9,30,-1,0,20169323,안도 타다오,2019-04-25,683000,2.4,-1357000,-66.5,9265200,136,-119,-46.7,1325,1,2,2019-04-24,Y,F
950,10,31,-5,0,20197088,퍼스트 리폼드,2019-04-11,884500,3.1,-1991980,-69.3,76605900,135,-271,-66.7,9709,13,15,2019-04-24,Y,F
951,2,32,8,0,20185350,칠곡 가시나들,2019-02-27,509000,8.3,408000,404.0,337415400,103,87,543.8,41393,5,5,2019-04-24,Y,K
952,3,33,2,0,20181876,"안녕, 나의 소녀 시절이여",2018-12-12,190000,3.1,-17000,-8.2,19098500,95,-6,-5.9,2774,1,5,2019-04-24,Y,K
953,4,34,-1,0,20136332,동심초, ,172000,2.8,-82000,-32.3,12397000,77,-50,-39.4,6224,1,3,2019-04-24,Y,K
954,5,35,0,1,20149796,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,126000,2.1,126000,100.0,228195195,63,63,100.0,35986,1,1,2019-04-24,Y,K
955,6,36,0,1,20170003,소나기,2017-08-31,126000,2.1,126000,100.0,80875808,63,63,100.0,13114,1,1,2019-04-24,Y,K
956,7,37,0,1,20136043,신이 보낸 사람,2014-02-13,114000,1.9,114000,100.0,3069425100,57,57,100.0,424849,1,4,2019-04-24,Y,K
957,8,38,-1,0,20183345,한강에게,2019-04-04,141000,2.3,-164000,-53.8,17182480,33,-11,-25.0,2417,7,7,2019-04-24,Y,K
958,9,39,3,0,20186652,오늘도 평화로운,2019-04-04,274000,4.5,212000,341.9,17094560,32,23,255.6,2046,3,3,2019-04-24,Y,K
959,10,40,-1,0,20189803,막다른 골목의 추억,2019-04-04,71500,1.2,-37500,-34.4,25905740,15,-2,-11.8,3129,3,4,2019-04-24,Y,K
960,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,7149620550,98.8,-2529400050,-26.1,16838001150,832263,-506469,-37.8,2171619,2759,12339,2019-04-25,N,F
961,1,2,15,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,113249440,48.4,113234440,754896.3,132893440,16260,16257,541900.0,18580,530,935,2019-04-25,N,K
962,2,3,-1,0,20183096,생일,2019-04-03,72857060,31.1,-33981610,-31.8,9412491200,9375,-8285,-46.9,1137045,423,777,2019-04-25,N,K
963,2,4,0,0,20183454,요로나의 저주,2019-04-17,17530920,0.2,-2616630,-13.0,1674943401,2081,-934,-31.0,189699,160,234,2019-04-25,N,F
964,3,5,-1,0,20180825,미성년,2019-04-11,15507530,6.6,-5062310,-24.6,2327764030,1995,-1320,-39.8,272839,129,156,2019-04-25,N,K
965,4,6,-1,0,20198982,크게 될 놈,2019-04-18,13891640,5.9,-5444960,-28.2,667452870,1992,-1130,-36.2,85152,127,171,2019-04-25,N,K
966,3,7,1,0,20181877,캡틴 마블,2019-03-06,14567320,0.2,4489530,44.5,51268838513,1790,293,19.6,5774419,60,72,2019-04-25,N,F
967,4,8,-1,0,19990220,노팅 힐 ,1999-07-03,12673800,0.2,1011300,8.7,351595700,1609,-9,-0.6,42740,125,191,2019-04-25,N,F
968,1,9,8,0,20169323,안도 타다오,2019-04-25,8281000,26.1,7598000,1112.4,17546200,1032,896,658.8,2357,43,55,2019-04-25,Y,F
969,5,10,-1,0,20198912,노무현과 바보들,2019-04-18,4990600,2.1,-1698200,-25.4,141471840,795,-269,-25.3,18142,33,38,2019-04-25,N,K
970,5,11,26,0,20199814,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,2019-04-04,4917960,0.1,4790960,3772.4,70637150,623,606,3564.7,8312,8,13,2019-04-25,N,F
971,6,12,8,0,20183814,레티나,2019-04-24,2802900,0.0,1637050,140.4,15654750,525,295,128.3,3093,4,4,2019-04-25,N,F
972,7,13,-2,0,20198104,바이스,2019-04-11,4168500,0.1,-5164000,-55.3,1089850000,514,-907,-63.8,128649,53,79,2019-04-25,N,F
973,1,14,0,0,20197092,로망,2019-04-03,2641800,74.7,-1631350,-38.2,564096270,502,-319,-38.9,75044,12,13,2019-04-25,Y,K
974,8,15,11,0,20182053,안티 큐어,2019-04-24,2757200,0.0,2203500,398.0,13140900,488,390,398.0,2552,3,3,2019-04-25,N,F
975,9,16,17,0,20181141,언씬: 할로우맨,2019-04-23,2604650,0.0,2305200,769.8,18210500,461,408,769.8,3542,3,3,2019-04-25,N,F
976,10,17,-2,0,20184464,데드 트리거,2018-12-14,1965800,0.0,-1209500,-38.1,66067650,437,-125,-22.2,11556,2,2,2019-04-25,N,F
977,2,18,0,1,20174205,하트스톤,2019-04-25,3689000,11.6,3689000,100.0,12293000,428,428,100.0,1424,34,43,2019-04-25,Y,F
978,3,19,15,0,20183821,무곡,2018-04-19,1932300,6.1,1615900,510.7,19305700,342,286,510.7,3821,4,4,2019-04-25,Y,F
979,4,20,22,0,20184896,가버나움,2019-01-24,1978000,6.2,1930000,4020.8,1176738019,326,318,3975.0,141483,2,2,2019-04-25,Y,F
980,6,21,7,0,20196601,항거:유관순 이야기,2019-02-27,1712000,0.7,1512000,756.0,9272999101,325,285,712.5,1154751,8,8,2019-04-25,N,K
981,7,22,0,1,20188941,악인전,2019-05-15,2248000,1.0,2248000,100.0,2248000,281,281,100.0,281,1,1,2019-04-25,N,K
982,5,23,28,0,20196743,더 캡틴,2019-04-25,1839800,5.8,1837800,91890.0,3456800,254,252,12600.0,479,22,34,2019-04-25,Y,F
983,6,24,2,0,20183773,장난스런 키스,2019-03-27,1965000,6.2,665220,51.2,3453864628,249,49,24.5,422791,14,24,2019-04-25,Y,F
984,7,25,-3,0,20180802,러브리스,2019-04-18,1841600,5.8,-1404800,-43.3,47939210,248,-201,-44.8,6120,21,24,2019-04-25,Y,F
985,8,26,0,1,20184082,걸캅스,2019-05-09,1729000,0.7,1729000,100.0,1729000,247,247,100.0,247,1,1,2019-04-25,N,K
986,9,27,-2,0,20176103,돈,2019-03-20,1472500,0.6,-1084750,-42.4,28862414112,193,-210,-52.1,3388139,28,31,2019-04-25,N,K
987,8,28,0,1,20197783,철벽선생,2019-03-14,748000,2.4,748000,100.0,186612700,187,187,100.0,22379,1,2,2019-04-25,Y,F
988,10,29,-2,0,20198043,아픈 만큼 사랑한다,2019-04-03,612000,0.3,-888000,-59.2,88062300,186,-125,-40.2,11760,4,9,2019-04-25,N,K
989,9,30,-2,0,20175228,스탈린이 죽었다!,2019-04-18,1084800,3.4,-386550,-26.3,27638640,146,-79,-35.1,3398,15,16,2019-04-25,Y,F
990,10,31,0,1,19538021,나이아가라, ,280000,0.9,280000,100.0,16117000,140,140,100.0,7833,1,3,2019-04-25,Y,F
991,2,32,9,0,20188117,강변호텔,2019-03-27,381000,10.8,346000,988.6,51328536,48,39,433.3,6526,6,6,2019-04-25,Y,K
992,3,33,5,0,20183345,한강에게,2019-04-04,208480,5.9,67480,47.9,17390960,31,-2,-6.1,2448,6,7,2019-04-25,Y,K
993,4,34,6,0,20189803,막다른 골목의 추억,2019-04-04,88000,2.5,16500,23.1,25993740,14,-1,-6.7,3143,2,3,2019-04-25,Y,K
994,5,35,4,0,20186652,오늘도 평화로운,2019-04-04,67000,1.9,-207000,-75.5,17161560,10,-22,-68.8,2056,5,5,2019-04-25,Y,K
995,6,36,10,0,20183374,파도치는 땅,2019-04-04,42000,1.2,31000,281.8,6548800,6,4,200.0,857,4,4,2019-04-25,Y,K
996,7,37,5,0,20196653,유정 - 스며들다,2019-04-24,12000,0.3,0,0.0,24000,5,0,0.0,10,5,5,2019-04-25,Y,K
997,8,38,0,1,20173388,메모리즈,2019-04-25,21000,0.6,21000,100.0,21000,5,5,100.0,5,5,5,2019-04-25,Y,K
998,9,39,12,0,20187301,선희와 슬기,2019-03-27,31000,0.9,27500,785.7,15816780,5,4,400.0,1997,2,2,2019-04-25,Y,K
999,10,40,4,0,20182325,타인은 지옥이다,2019-04-11,8000,0.2,2000,33.3,370000,4,1,33.3,87,2,3,2019-04-25,Y,K
1000,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,9735827020,98.9,2586206470,36.2,26573828170,1046691,214428,25.8,3218310,2796,12831,2019-04-26,N,F
1001,1,2,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,127026520,47.0,13777080,12.2,259919960,15951,-309,-1.9,34531,508,927,2019-04-26,N,K
1002,2,3,0,0,20183096,생일,2019-04-03,96018680,35.5,23161620,31.8,9508509880,11510,2135,22.8,1148555,410,714,2019-04-26,N,K
1003,2,4,0,0,20183454,요로나의 저주,2019-04-17,25696740,0.3,8165820,46.6,1700640141,2805,724,34.8,192504,158,222,2019-04-26,N,F
1004,3,5,0,0,20181877,캡틴 마블,2019-03-06,22423760,0.2,7856440,53.9,51291262273,2530,740,41.3,5776949,66,83,2019-04-26,N,F
1005,3,6,0,0,20180825,미성년,2019-04-11,21862740,8.1,6355210,41.0,2349626770,2494,499,25.0,275333,128,159,2019-04-26,N,K
1006,4,7,0,0,19990220,노팅 힐 ,1999-07-03,19994282,0.2,7320482,57.8,371589982,2239,630,39.2,44979,129,196,2019-04-26,N,F
1007,4,8,0,0,20198982,크게 될 놈,2019-04-18,15376830,5.7,1485190,10.7,682829700,2166,174,8.7,87318,110,154,2019-04-26,N,K
1008,1,9,0,0,20169323,안도 타다오,2019-04-25,12580200,32.8,4299200,51.9,30126400,1423,391,37.9,3780,44,58,2019-04-26,Y,F
1009,5,10,2,0,20198104,바이스,2019-04-11,7799984,0.1,3631484,87.1,1097649984,855,341,66.3,129504,53,72,2019-04-26,N,F
1010,1,11,0,0,20197092,로망,2019-04-03,3579800,79.7,938000,35.5,567676070,646,144,28.7,75690,10,12,2019-04-26,Y,K
1011,6,12,14,0,20184140,크리미널 체이스,2018-12-04,2372500,0.0,1562100,192.8,57391500,523,360,220.9,10203,3,3,2019-04-26,N,F
1012,7,13,-1,0,20183814,레티나,2019-04-24,2810850,0.0,7950,0.3,18465600,509,-16,-3.0,3602,5,5,2019-04-26,N,F
1013,8,14,13,0,20184139,인퀴지터: 엘도라도의 저주,2018-12-04,2870200,0.0,2152650,300.0,7173000,508,381,300.0,1299,4,4,2019-04-26,N,F
1014,2,15,0,1,19518011,아프리카의 여왕, ,947000,2.5,947000,100.0,12385000,471,471,100.0,5979,1,5,2019-04-26,Y,F
1015,3,16,-1,0,20174205,하트스톤,2019-04-25,3975880,10.4,286880,7.8,16268880,442,14,3.3,1866,33,44,2019-04-26,Y,F
1016,4,17,2,0,20183773,장난스런 키스,2019-03-27,3661442,9.6,1696442,86.3,3457526070,432,183,73.5,423223,15,24,2019-04-26,Y,F
1017,9,18,1,0,20184464,데드 트리거,2018-12-14,2288250,0.0,322450,16.4,68355900,405,-32,-7.3,11961,4,4,2019-04-26,N,F
1018,5,19,2,0,20180802,러브리스,2019-04-18,4004876,10.5,2163276,117.5,51944086,391,143,57.7,6511,25,30,2019-04-26,Y,F
1019,10,20,5,0,20184019,배틀 스쿨,2019-02-26,2050950,0.0,672350,48.8,31047100,363,119,48.8,7106,3,3,2019-04-26,N,F
1020,5,21,4,0,20176103,돈,2019-03-20,2265050,0.8,792550,53.8,28864679162,306,113,58.5,3388445,20,24,2019-04-26,N,K
1021,6,22,11,0,20188393,"다시, 봄",2019-04-17,1988960,0.7,1694960,576.5,209553750,279,243,675.0,25901,12,13,2019-04-26,N,K
1022,6,23,-1,0,20196743,더 캡틴,2019-04-25,2221700,5.8,381900,20.8,5678500,277,23,9.1,756,21,30,2019-04-26,Y,F
1023,7,24,-2,0,20198912,노무현과 바보들,2019-04-18,1791600,0.7,-3199000,-64.1,143263440,271,-524,-65.9,18413,31,36,2019-04-26,N,K
1024,8,25,7,0,20188083,뷰티플 마인드,2019-04-18,1696200,0.6,1113300,191.0,57728100,249,164,192.9,7366,34,37,2019-04-26,N,K
1025,7,26,16,0,20184574,그린 북,2019-01-09,1383000,3.6,1042500,306.2,3620449660,183,135,281.3,430732,7,8,2019-04-26,Y,F
1026,8,27,1,0,20175228,스탈린이 죽었다!,2019-04-18,1527300,4.0,442500,40.8,29165940,177,31,21.2,3575,17,18,2019-04-26,Y,F
1027,9,28,2,0,20198908,베카신!,2019-04-25,1280800,3.3,369600,40.6,3807000,162,28,20.9,504,15,19,2019-04-26,Y,F
1028,9,29,1,0,20198043,아픈 만큼 사랑한다,2019-04-03,835000,0.3,223000,36.4,88897300,135,-51,-27.4,11895,3,5,2019-04-26,N,K
1029,10,30,0,0,19538021,나이아가라, ,268000,0.7,-12000,-4.3,16385000,131,-9,-6.4,7964,1,3,2019-04-26,Y,F
1030,10,31,4,0,20182501,왓칭,2019-04-17,1195600,0.4,534100,80.7,454768862,131,43,48.9,54162,19,20,2019-04-26,N,K
1031,2,32,12,0,20197483,1919 유관순,2019-03-14,350000,7.8,346000,8650.0,471030410,50,49,4900.0,56770,1,1,2019-04-26,Y,K
1032,3,33,0,1,20189649,시인 할매,2019-02-05,162000,3.6,162000,100.0,69551900,27,27,100.0,8660,1,1,2019-04-26,Y,K
1033,4,34,0,0,20189803,막다른 골목의 추억,2019-04-04,129000,2.9,41000,46.6,26122740,19,5,35.7,3162,3,3,2019-04-26,Y,K
1034,5,35,0,0,20186652,오늘도 평화로운,2019-04-04,151000,3.4,84000,125.4,17312560,17,7,70.0,2073,5,6,2019-04-26,Y,K
1035,6,36,-3,0,20183345,한강에게,2019-04-04,39000,0.9,-169480,-81.3,17429960,7,-24,-77.4,2455,5,5,2019-04-26,Y,K
1036,7,37,0,0,20196653,유정 - 스며들다,2019-04-24,12000,0.3,0,0.0,36000,5,0,0.0,15,5,5,2019-04-26,Y,K
1037,8,38,-5,0,20188117,강변호텔,2019-03-27,23000,0.5,-358000,-94.0,51351536,5,-43,-89.6,6531,2,2,2019-04-26,Y,K
1038,9,39,2,0,20120425,사랑해! 진영아,2013-11-07,6000,0.1,2000,50.0,35222000,3,1,50.0,5055,1,2,2019-04-26,Y,K
1039,10,40,5,0,20183382,예수보다 낯선,2019-04-04,14000,0.3,7000,100.0,5141080,3,2,200.0,667,2,2,2019-04-26,Y,K
1040,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,14970007600,99.1,5234180580,53.8,41543835770,1662469,615778,58.8,4880779,2835,13397,2019-04-27,N,F
1041,1,2,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,921076650,87.5,794050130,625.1,1180996610,117772,101821,638.3,152303,728,1635,2019-04-27,N,K
1042,2,3,0,0,20183096,생일,2019-04-03,89871710,8.5,-6146970,-6.4,9598381590,10758,-752,-6.5,1159313,334,471,2019-04-27,N,K
1043,2,4,1,0,20181877,캡틴 마블,2019-03-06,27814840,0.2,5391080,24.0,51319077113,3321,791,31.3,5780270,54,65,2019-04-27,N,F
1044,3,5,-1,0,20183454,요로나의 저주,2019-04-17,24038490,0.2,-1658250,-6.5,1724678631,2723,-82,-2.9,195227,128,150,2019-04-27,N,F
1045,4,6,0,0,19990220,노팅 힐 ,1999-07-03,21787500,0.1,1793218,9.0,393377482,2420,181,8.1,47399,112,147,2019-04-27,N,F
1046,3,7,0,0,20180825,미성년,2019-04-11,18887490,1.8,-2975250,-13.6,2368514260,2289,-205,-8.2,277622,106,118,2019-04-27,N,K
1047,1,8,0,0,20169323,안도 타다오,2019-04-25,17363050,28.7,4782850,38.0,47489450,1861,438,30.8,5641,48,64,2019-04-27,Y,F
1048,4,9,0,0,20198982,크게 될 놈,2019-04-18,13640300,1.3,-1736530,-11.3,696470000,1764,-402,-18.6,89082,93,114,2019-04-27,N,K
1049,2,10,2,0,20183773,장난스런 키스,2019-03-27,10970340,18.1,7308898,199.6,3468496410,1256,824,190.7,424479,35,39,2019-04-27,Y,F
1050,5,11,0,0,20198104,바이스,2019-04-11,10840500,0.1,3040516,39.0,1108490484,1182,327,38.2,130686,44,64,2019-04-27,N,F
1051,6,12,0,0,20184140,크리미널 체이스,2018-12-04,3559500,0.0,1187000,50.0,60951000,630,107,20.5,10833,3,3,2019-04-27,N,F
1052,3,13,2,0,20180802,러브리스,2019-04-18,6562750,10.9,2557874,63.9,58506836,607,216,55.2,7118,26,30,2019-04-27,Y,F
1053,4,14,-1,0,20174205,하트스톤,2019-04-25,5271250,8.7,1295370,32.6,21540130,574,132,29.9,2440,32,38,2019-04-27,Y,F
1054,5,15,-3,0,19518011,아프리카의 여왕, ,938000,1.6,-9000,-1.0,13323000,464,-7,-1.5,6443,1,5,2019-04-27,Y,F
1055,7,16,0,1,20190701,누구나 아는 비밀, ,3914500,0.0,3914500,100.0,3914500,456,456,100.0,456,15,15,2019-04-27,N,F
1056,8,17,3,0,20185961,루킹 글라스,2018-06-23,2474700,0.0,784200,46.4,34461800,438,135,44.6,6572,3,3,2019-04-27,N,F
1057,5,18,2,0,20198912,노무현과 바보들,2019-04-18,3014100,0.3,1222500,68.2,146277540,396,125,46.1,18809,28,33,2019-04-27,N,K
1058,6,19,0,0,20196743,더 캡틴,2019-04-25,2996450,5.0,774750,34.9,8674950,373,96,34.7,1129,21,29,2019-04-27,Y,F
1059,9,20,-2,0,20183814,레티나,2019-04-24,2022700,0.0,-788150,-28.0,20488300,358,-151,-29.7,3960,4,4,2019-04-27,N,F
1060,10,21,0,1,20197147,어글리 돌,2019-05-01,3096000,0.0,3096000,100.0,3096000,327,327,100.0,327,2,2,2019-04-27,N,F
1061,7,22,1,0,20175228,스탈린이 죽었다!,2019-04-18,2558850,4.2,1031550,67.5,31724790,320,143,80.8,3895,18,19,2019-04-27,Y,F
1062,8,23,1,0,20198908,베카신!,2019-04-25,1871480,3.1,590680,46.1,5678480,240,78,48.1,744,16,23,2019-04-27,Y,F
1063,9,24,3,0,20183821,무곡,2018-04-19,1078700,1.8,564550,109.8,20898550,221,130,142.9,4133,2,2,2019-04-27,Y,F
1064,10,25,0,1,19590006,벤허,1972-09-07,1213000,2.0,1213000,100.0,307186812,208,208,100.0,51696,2,3,2019-04-27,Y,F
1065,6,26,-1,0,20176103,돈,2019-03-20,1397950,0.1,-867100,-38.3,28866077112,166,-140,-45.8,3388611,16,17,2019-04-27,N,K
1066,7,27,2,0,20198043,아픈 만큼 사랑한다,2019-04-03,1081000,0.1,246000,29.5,89978300,164,29,21.5,12059,4,6,2019-04-27,N,K
1067,8,28,2,0,20182501,왓칭,2019-04-17,1001600,0.1,-194000,-16.2,455770462,126,-5,-3.8,54288,19,21,2019-04-27,N,K
1068,9,29,-3,0,20188393,"다시, 봄",2019-04-17,948150,0.1,-1040810,-52.3,210501900,108,-171,-61.3,26009,9,10,2019-04-27,N,K
1069,10,30,0,1,20175547,스윙키즈,2018-12-19,714000,0.1,714000,100.0,12081987892,102,102,100.0,1471350,1,1,2019-04-27,N,K
1070,1,31,0,1,20170272,산상수훈,2017-12-07,759000,39.1,759000,100.0,397995700,80,80,100.0,53317,2,2,2019-04-27,Y,K
1071,2,32,-1,0,20197092,로망,2019-04-03,444000,22.9,-3135800,-87.6,568120070,52,-594,-92.0,75742,4,5,2019-04-27,Y,K
1072,3,33,4,0,20188117,강변호텔,2019-03-27,297000,15.3,274000,1191.3,51648536,38,33,660.0,6569,2,2,2019-04-27,Y,K
1073,4,34,1,0,20186652,오늘도 평화로운,2019-04-04,122000,6.3,-29000,-19.2,17434560,22,5,29.4,2095,3,3,2019-04-27,Y,K
1074,5,35,1,0,20183345,한강에게,2019-04-04,118000,6.1,79000,202.6,17547960,21,14,200.0,2476,4,4,2019-04-27,Y,K
1075,6,36,-2,0,20189803,막다른 골목의 추억,2019-04-04,125000,6.4,-4000,-3.1,26247740,19,0,0.0,3181,2,2,2019-04-27,Y,K
1076,7,37,4,0,20183374,파도치는 땅,2019-04-04,17000,0.9,10000,142.9,6572800,3,1,50.0,862,2,2,2019-04-27,Y,K
1077,8,38,3,0,20185350,칠곡 가시나들,2019-02-27,2000,0.1,0,0.0,337421400,2,0,0.0,41399,2,2,2019-04-27,Y,K
1078,9,39,3,0,20182325,타인은 지옥이다,2019-04-11,14000,0.7,10000,250.0,388000,2,0,0.0,91,1,2,2019-04-27,Y,K
1079,10,40,3,0,20181876,"안녕, 나의 소녀 시절이여",2018-12-12,4000,0.2,0,0.0,19110500,2,0,0.0,2780,1,2,2019-04-27,Y,K
1080,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,12812539680,99.1,-2157467920,-14.4,54356375450,1427357,-235112,-14.1,6308136,2833,13055,2019-04-28,N,F
1081,1,2,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,963244570,90.0,42167920,4.6,2144241180,122713,4941,4.2,275016,736,1655,2019-04-28,N,K
1082,2,3,0,0,20183096,생일,2019-04-03,74505500,7.0,-15366210,-17.1,9672887090,9075,-1683,-15.6,1168388,345,460,2019-04-28,N,K
1083,2,4,0,0,20181877,캡틴 마블,2019-03-06,24499490,0.2,-3315350,-11.9,51343576603,2948,-373,-11.2,5783218,54,64,2019-04-28,N,F
1084,3,5,1,0,19990220,노팅 힐 ,1999-07-03,22682800,0.2,895300,4.1,416060282,2559,139,5.7,49958,115,144,2019-04-28,N,F
1085,1,6,0,0,20169323,안도 타다오,2019-04-25,19277980,38.0,1914930,11.0,66767430,2183,322,17.3,7824,47,61,2019-04-28,Y,F
1086,4,7,-1,0,20183454,요로나의 저주,2019-04-17,16249170,0.1,-7789320,-32.4,1740927801,1900,-823,-30.2,197127,125,140,2019-04-28,N,F
1087,3,8,0,0,20180825,미성년,2019-04-11,13874010,1.3,-5013480,-26.5,2382388270,1683,-606,-26.5,279305,93,102,2019-04-28,N,K
1088,4,9,0,0,20198982,크게 될 놈,2019-04-18,9175420,0.9,-4464880,-32.7,705645420,1238,-526,-29.8,90320,88,108,2019-04-28,N,K
1089,5,10,0,0,20198104,바이스,2019-04-11,9026200,0.1,-1814300,-16.7,1117516684,1012,-170,-14.4,131698,45,63,2019-04-28,N,F
1090,6,11,24,0,20182053,안티 큐어,2019-04-24,4284700,0.0,3680150,608.7,19657350,831,724,676.6,3778,4,4,2019-04-28,N,F
1091,7,12,9,0,20181141,언씬: 할로우맨,2019-04-23,3522000,0.0,2120800,151.4,23896450,633,385,155.2,4558,4,4,2019-04-28,N,F
1092,2,13,2,0,20174205,하트스톤,2019-04-25,5749300,11.3,478050,9.1,27289430,596,22,3.8,3036,37,43,2019-04-28,Y,F
1093,5,14,0,0,20198912,노무현과 바보들,2019-04-18,4301200,0.4,1287100,42.7,150578740,584,188,47.5,19393,34,40,2019-04-28,N,K
1094,8,15,16,0,20176161,매니페스토, ,4013900,0.0,2340900,139.9,7147900,455,267,142.0,816,14,14,2019-04-28,N,F
1095,3,16,6,0,20183821,무곡,2018-04-19,2349950,4.6,1271250,117.9,23248500,446,225,101.8,4579,4,4,2019-04-28,Y,F
1096,9,17,4,0,20184464,데드 트리거,2018-12-14,2327350,0.0,626700,36.9,72383900,442,141,46.8,12704,3,3,2019-04-28,N,F
1097,10,18,4,0,20184139,인퀴지터: 엘도라도의 저주,2018-12-04,2101800,0.0,581950,38.3,10794650,372,103,38.3,1940,2,2,2019-04-28,N,F
1098,4,19,-1,0,20180802,러브리스,2019-04-18,3035300,6.0,-3527450,-53.7,61542136,357,-250,-41.2,7475,22,26,2019-04-28,Y,F
1099,5,20,0,0,19518011,아프리카의 여왕, ,702000,1.4,-236000,-25.2,14025000,351,-113,-24.4,6794,1,5,2019-04-28,Y,F
1100,6,21,1,0,20175228,스탈린이 죽었다!,2019-04-18,2681700,5.3,122850,4.8,34406490,339,19,5.9,4234,18,20,2019-04-28,Y,F
1101,7,22,-1,0,20196743,더 캡틴,2019-04-25,2636250,5.2,-360200,-12.0,11311200,315,-58,-15.5,1444,21,27,2019-04-28,Y,F
1102,8,23,6,0,20186069,해피엔드, ,2157800,4.2,1331800,161.2,7883600,261,160,158.4,979,8,8,2019-04-28,Y,F
1103,9,24,0,1,20184699,바르다가 사랑한 얼굴들,2018-06-14,1451000,2.9,1451000,100.0,250012534,218,218,100.0,30923,2,2,2019-04-28,Y,F
1104,10,25,-8,0,20183773,장난스런 키스,2019-03-27,1781150,3.5,-9189190,-83.8,3470277560,217,-1039,-82.7,424696,13,15,2019-04-28,Y,F
1105,6,26,2,0,20182501,왓칭,2019-04-17,1298800,0.1,297200,29.7,457069262,161,35,27.8,54449,18,18,2019-04-28,N,K
1106,7,27,-1,0,20176103,돈,2019-03-20,1283950,0.1,-114000,-8.2,28867361062,148,-18,-10.8,3388759,13,14,2019-04-28,N,K
1107,8,28,1,0,20188393,"다시, 봄",2019-04-17,992300,0.1,44150,4.7,211494200,111,3,2.8,26120,8,9,2019-04-28,N,K
1108,9,29,2,0,20188083,뷰티플 마인드,2019-04-18,735800,0.1,3100,0.4,59196600,103,7,7.3,7565,28,29,2019-04-28,N,K
1109,1,30,0,1,20197483,1919 유관순,2019-03-14,540000,36.4,540000,100.0,471570410,90,90,100.0,56860,1,1,2019-04-28,Y,K
1110,2,31,0,0,20197092,로망,2019-04-03,332650,22.4,-111350,-25.1,568452720,49,-3,-5.8,75791,4,5,2019-04-28,Y,K
1111,10,32,-3,0,20198043,아픈 만큼 사랑한다,2019-04-03,281000,0.0,-800000,-74.0,90259300,32,-132,-80.5,12091,3,3,2019-04-28,N,K
1112,3,33,-2,0,20170272,산상수훈,2017-12-07,216650,14.6,-542350,-71.5,398212350,24,-56,-70.0,53341,1,1,2019-04-28,Y,K
1113,4,34,1,0,20183345,한강에게,2019-04-04,140000,9.4,22000,18.6,17687960,22,1,4.8,2498,3,3,2019-04-28,Y,K
1114,5,35,0,1,20179346,방문객,2019-03-27,30000,2.0,30000,100.0,406000,15,15,100.0,116,1,4,2019-04-28,Y,K
1115,6,36,1,0,20189803,막다른 골목의 추억,2019-04-04,109000,7.3,-16000,-12.8,26356740,15,-4,-21.1,3196,2,2,2019-04-28,Y,K
1116,7,37,-4,0,20188117,강변호텔,2019-03-27,53000,3.6,-244000,-82.2,51701536,8,-30,-78.9,6577,4,4,2019-04-28,Y,K
1117,8,38,0,0,20181876,"안녕, 나의 소녀 시절이여",2018-12-12,8000,0.5,4000,100.0,19118500,4,2,100.0,2784,1,2,2019-04-28,Y,K
1118,9,39,0,0,20182325,타인은 지옥이다,2019-04-11,23000,1.5,9000,64.3,411000,4,2,100.0,95,1,2,2019-04-28,Y,K
1119,10,40,-2,0,20120425,사랑해! 진영아,2013-11-07,6000,0.4,2000,50.0,35232000,3,1,50.0,5060,1,2,2019-04-28,Y,K
1120,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,4099535220,98.1,-8713004460,-68.0,58455910670,471789,-955568,-66.9,6779925,2794,12415,2019-04-29,N,F
